finished,start_date,end_date,recorded_date,gender,age,enrolment_school,student_status,citizenship,ethnic_group,living_situation,current_circumstance,covid_19_stress_1,covid_19_stress_2,covid_19_stress_3,covid_19_stress_4,covid_19_stress_5,covid_19_stress_6,covid_19_stress_7,covid_19_stress_8,covid_19_stress_9,covid_19_stress_10,covid_19_stress_11,covid_19_stress_12,covid_19_stress_13,coping_strategies_1,coping_strategies_2,coping_strategies_3,coping_strategies_4,coping_strategies_5,coping_strategies_6,coping_strategies_7,coping_strategies_8,coping_strategies_9,coping_strategies_10,coping_strategies_11,coping_strategies_12,coping_strategies_13,coping_strategies_14,coping_strategies_15,generalv_wellbeing_1,generalv_wellbeing_2,generalv_wellbeing_3,generalv_wellbeing_4,generalv_wellbeing_5,generalv_wellbeing_6,music_info_4,music_info_5,prop_miss_all
TRUE,2020-05-22T21:35:16Z,2020-05-22T21:44:51Z,2020-05-22T21:44:52Z,male,20,3,2,Hong Kong,Hongkongese,2,5,4,4,4,4,2,4,4,2,4,4,4,4,4,5,5,4,6,5,5,5,4,4,4,4,4,4,5,4,4,4,4,5,4,3,Lewis Capalsi,Before You Go,0
TRUE,2020-05-22T23:30:44Z,2020-05-22T23:37:57Z,2020-05-22T23:37:58Z,male,19,5,1,australia,caucasian,1,5,1,1,1,2,1,5,4,2,1,4,2,2,2,6,5,4,4,5,4,5,2,4,3,5,1,3,5,4,5,5,5,5,2,4,daydream masi,lately,0
TRUE,2020-05-23T00:38:54Z,2020-05-23T00:46:01Z,2020-05-23T00:46:02Z,male,19,5,1,iran,iranian,1,4,4,3,5,4,1,3,4,2,2,4,2,3,3,5,5,4,5,5,3,5,4,3,3,3,1,5,6,4,3,5,4,4,4,3,weekend,blinding lights,0
TRUE,2020-05-23T10:24:27Z,2020-05-23T10:33:28Z,2020-05-23T10:33:29Z,female,20,3,2,Thailand,Asian,3,4,2,4,4,2,4,4,5,2,2,3,4,3,3,6,6,5,3,5,5,5,5,5,3,6,2,6,5,3,2,4,4,4,3,4,Surfaces,24/7/365,0
FALSE,2020-05-16T14:09:38Z,2020-05-16T14:10:01Z,2020-05-23T14:10:26Z,male,18,1,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.75
TRUE,2020-05-23T15:51:33Z,2020-05-23T16:03:47Z,2020-05-23T16:03:47Z,female,19,3,2,Vietnam,Vietnamese,3,4,4,5,5,5,3,2,2,2,4,4,4,2,2,4,6,5,5,4,5,5,6,4,5,4,5,5,5,4,2,4,4,1,4,3,The Paper Kites,Bloom,0
TRUE,2020-05-23T19:42:03Z,2020-05-23T19:52:05Z,2020-05-23T19:52:06Z,female,18,5,1,Australia,Asian,6,4,4,3,3,4,3,4,3,2,4,5,5,2,4,4,5,1,4,1,1,3,2,4,4,1,4,4,1,3,1,4,2,5,2,3,Birds of Tokyo,Good Lord,0
TRUE,2020-05-24T02:49:46Z,2020-05-24T03:13:57Z,2020-05-24T03:13:57Z,female,20,3,2,1,Chinese,5,4,2,4,4,4,3,2,3,2,2,2,2,5,1,4,5,6,6,2,5,6,6,4,3,3,4,5,6,6,1,2,2,5,2,1,,,0
TRUE,2020-05-24T13:50:08Z,2020-05-24T14:11:14Z,2020-05-24T14:11:15Z,female,20,3,2,Malaysia,Malaysian,4,6,4,3,3,4,3,4,3,3,4,4,4,3,3,4,5,4,5,4,5,5,1,4,5,1,1,5,1,4,5,3,3,2,4,4,Jeremy Zucker,"always, i'll care",0
TRUE,2020-05-24T21:45:55Z,2020-05-24T22:02:50Z,2020-05-24T22:02:51Z,female,32,3,2,singapore,indian,5,4,4,4,4,4,4,2,5,5,5,5,5,5,4,5,6,5,6,4,4,5,6,6,6,4,2,6,6,6,2,4,5,4,5,4,justin bieber,love yourself,0
TRUE,2020-05-25T20:41:03Z,2020-05-25T20:44:47Z,2020-05-25T20:44:48Z,female,22,1,2,Chinese,Chinese,1,2,2,3,3,2,4,4,2,3,3,5,4,3,3,3,2,2,2,3,3,4,4,2,1,4,4,5,5,3,2,5,4,3,3,3,Jay,Lemon,0
TRUE,2020-05-25T20:35:30Z,2020-05-25T20:45:09Z,2020-05-25T20:45:10Z,male,18,1,1,Australia,Caucasian,1,5,1,1,4,4,2,5,4,1,1,1,1,1,1,1,6,2,4,4,5,4,2,4,1,1,1,1,6,5,2,1,2,5,2,3,Fallen - Electric,Jaden,0
TRUE,2020-05-25T20:37:23Z,2020-05-25T20:46:38Z,2020-05-25T20:46:39Z,female,19,5,1,Australia,,1,4,2,4,4,4,2,4,3,2,2,4,4,3,2,4,5,4,4,2,4,5,4,4,4,5,1,5,6,4,1,4,2,5,2,2,Peach tree rascals,Not ok,0
TRUE,2020-05-25T20:35:42Z,2020-05-25T20:46:44Z,2020-05-25T20:46:45Z,female,18,1,1,Australia,,2,4,5,4,4,5,3,4,4,5,5,5,5,5,5,2,5,4,2,2,3,3,3,3,4,5,1,5,2,2,2,4,2,4,3,2,Bazzi,Renee’s Song,0
TRUE,2020-05-25T20:34:43Z,2020-05-25T20:46:50Z,2020-05-25T20:46:50Z,male,19,1,1,Australia,,4,6,4,4,4,4,1,5,3,4,4,4,4,2,2,4,5,4,4,3,5,5,5,5,5,4,1,4,1,4,2,2,2,4,2,2,Justice der,Self Control,0
TRUE,2020-05-25T20:37:07Z,2020-05-25T20:47:29Z,2020-05-25T20:47:30Z,male,21,1,1,Australia,Asian,1,4,5,2,2,2,2,2,2,4,5,5,4,2,2,5,5,5,6,4,5,4,5,6,4,3,1,5,4,5,2,1,3,5,3,4,ChilledCow,lofi hip hop radio,0
TRUE,2020-05-25T20:35:28Z,2020-05-25T20:47:35Z,2020-05-25T20:47:35Z,male,18,1,1,Australia,Chinese,1,4,2,1,2,4,3,5,2,2,2,2,2,2,2,1,5,2,4,2,4,4,4,6,3,3,1,1,4,2,2,1,2,5,2,4,Frank Sinatra,New York New York,0
TRUE,2020-05-25T20:34:41Z,2020-05-25T20:48:21Z,2020-05-25T20:48:22Z,male,18,1,1,Australia,Sri Lankan,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,Joyner Lucas,Will,0
TRUE,2020-05-25T20:36:27Z,2020-05-25T20:50:48Z,2020-05-25T20:50:48Z,female,18,1,1,Australia,,1,4,1,4,4,2,3,4,5,3,1,1,1,1,1,4,4,2,5,4,5,1,3,3,4,6,1,4,1,5,4,2,4,4,2,2,Fink,Looking too closely,0
TRUE,2020-05-25T20:38:16Z,2020-05-25T20:51:08Z,2020-05-25T20:51:08Z,female,18,5,1,United kingdom,caucasian,1,4,5,5,4,4,1,4,2,2,4,5,5,5,4,1,2,1,6,2,4,3,6,1,2,5,1,1,6,6,3,1,2,3,2,2,,,0
TRUE,2020-05-25T20:38:28Z,2020-05-25T20:52:05Z,2020-05-25T20:52:06Z,female,18,1,1,Australia,Caucasian,1,4,4,2,2,2,4,4,5,2,2,5,5,4,2,3,5,1,3,1,5,5,5,5,1,1,1,1,1,5,1,4,3,4,2,2,D.O,That's okay,0
TRUE,2020-05-25T20:36:21Z,2020-05-25T20:53:32Z,2020-05-25T20:53:32Z,male,17,1,1,Australia,Australian,1,4,1,4,4,4,1,5,5,2,2,1,1,4,1,6,6,5,5,5,5,1,3,2,1,4,1,6,5,3,4,2,4,5,2,4,Marshmello,Light It Up,0
TRUE,2020-05-25T20:44:16Z,2020-05-25T20:53:54Z,2020-05-25T20:53:55Z,female,20,1,1,Australia,South Africa,1,6,2,2,2,3,3,4,4,3,2,4,4,4,2,6,4,5,6,3,6,5,4,4,5,3,1,4,1,1,4,2,4,5,2,4,Arvo Part,Spiegel im Spiegel,0
TRUE,2020-05-25T20:38:50Z,2020-05-25T20:54:01Z,2020-05-25T20:54:01Z,female,20,1,1,Australia,Vietnamese,1,4,5,4,4,5,2,5,2,2,4,5,4,2,5,1,5,4,6,2,5,3,1,4,1,6,1,1,1,6,1,1,1,5,1,1,CHPTES,Obvious,0
TRUE,2020-05-25T20:42:48Z,2020-05-25T20:54:08Z,2020-05-25T20:54:09Z,female,19,1,1,Australia,Caucasian,1,4,2,3,3,3,2,5,5,4,2,4,3,5,3,6,6,6,4,4,4,4,4,5,1,5,1,5,6,4,2,5,2,4,4,4,,,0
TRUE,2020-05-25T20:46:32Z,2020-05-25T20:56:37Z,2020-05-25T20:56:38Z,female,18,1,1,New Zealand,British,1,4,3,2,4,2,3,4,3,3,1,1,3,4,3,3,5,3,3,3,4,3,4,4,4,4,2,1,1,5,3,2,3,4,4,3,BTS,Answer : Love Myself,0
TRUE,2020-05-25T20:49:56Z,2020-05-25T20:58:25Z,2020-05-25T20:58:25Z,female,1998,1,2,Singapore,Chinese,6,4,4,5,4,5,1,5,2,3,3,5,5,5,4,6,6,5,6,6,6,5,6,6,5,4,1,5,5,6,5,5,4,5,1,5,,,0
TRUE,2020-05-25T20:56:23Z,2020-05-25T21:03:44Z,2020-05-25T21:03:45Z,female,18,5,1,Malaysia,Chinese,1,4,4,4,4,4,3,5,5,4,4,4,4,4,3,2,5,2,4,4,5,5,5,2,2,3,1,1,3,4,2,3,4,5,2,2,Sasha Sloan,Keep On,0
TRUE,2020-05-25T20:58:16Z,2020-05-25T21:14:12Z,2020-05-25T21:14:12Z,female,19,1,2,Hong kong,Chinese,1,4,3,4,4,4,3,4,3,2,2,4,3,3,3,4,4,4,4,3,3,3,4,3,4,4,5,5,4,4,1,2,4,4,4,2,Lauren diagle,You say,0
TRUE,2020-05-25T21:04:57Z,2020-05-25T21:15:59Z,2020-05-25T21:15:59Z,female,19,1,1,Australia and the UK,Caucasian,5,4,3,5,4,4,1,4,3,2,3,4,4,4,4,3,5,5,3,2,4,4,5,4,3,6,1,5,5,5,2,3,3,2,3,3,Rothwell,Darling,0
TRUE,2020-05-25T21:06:23Z,2020-05-25T21:16:25Z,2020-05-25T21:16:25Z,female,19,1,2,Brazil,Caucasian,3,4,1,5,5,2,1,5,5,5,1,3,2,3,1,5,6,3,5,4,5,5,2,2,6,5,1,4,6,5,1,5,3,2,5,2,Jeremy Passion,Lemonade,0
TRUE,2020-05-25T21:13:24Z,2020-05-25T21:20:10Z,2020-05-25T21:20:10Z,female,19,1,1,"Australia, Great Britain",White,1,5,2,5,4,4,5,5,5,3,2,5,4,2,1,4,5,2,4,5,5,5,5,5,4,5,1,4,4,4,2,2,2,4,3,4,Walking in the air,Aled jones,0
TRUE,2020-05-25T21:11:28Z,2020-05-25T21:21:07Z,2020-05-25T21:21:08Z,male,18,1,1,New Zealand,Indian,1,4,3,2,2,2,2,5,3,4,3,4,3,2,2,4,6,4,4,3,3,2,4,2,1,4,1,4,3,6,3,3,5,4,1,4,NF,Let me go,0
TRUE,2020-05-25T21:02:09Z,2020-05-25T21:22:57Z,2020-05-25T21:22:57Z,female,18,1,1,Germany / Australia,German / Australian,1,4,2,5,5,3,2,5,5,2,2,2,2,4,2,1,5,5,5,3,3,3,3,6,3,6,1,4,6,6,1,2,2,2,4,2,Ashe,In Disguise,0
TRUE,2020-05-25T20:45:09Z,2020-05-25T21:37:54Z,2020-05-25T21:37:54Z,female,22,1,2,Singapore,Singaporean Chinese,1,4,4,5,3,4,5,4,1,2,3,4,3,2,1,1,5,1,5,4,4,1,5,4,4,4,1,1,6,5,4,1,3,2,4,2,JJ Lin,The Story of Us,0
TRUE,2020-05-25T21:40:19Z,2020-05-25T21:48:00Z,2020-05-25T21:48:00Z,male,18,1,1,Australia,Australian,1,4,1,1,3,1,1,3,2,1,1,1,1,1,1,6,5,6,4,2,3,4,3,1,5,6,1,6,6,1,4,5,4,5,3,4,Travis Scott,Apple Pie,0
TRUE,2020-05-25T22:22:58Z,2020-05-25T22:40:57Z,2020-05-25T22:40:57Z,female,19,1,2,China,Buddhism,3,4,3,4,3,3,3,3,3,4,3,3,3,3,3,4,5,4,6,4,5,5,5,4,5,5,5,4,5,5,1,1,2,1,3,4,Skylar Grey,coming home,0
TRUE,2020-05-25T22:39:58Z,2020-05-25T22:47:55Z,2020-05-25T22:47:56Z,female,18,1,1,Australia,Na,1,6,1,4,4,4,1,5,4,1,1,3,3,1,1,6,3,4,4,1,4,4,6,4,1,4,1,4,4,4,1,5,4,3,3,1,,,0
TRUE,2020-05-25T22:45:27Z,2020-05-25T22:55:08Z,2020-05-25T22:55:08Z,female,18,1,1,Australia,Australian,1,4,1,1,4,4,1,4,2,2,3,3,3,5,2,4,6,2,5,3,2,2,6,5,5,6,6,6,5,3,4,2,3,1,4,4,Hillsong,Every Little Thing,0
TRUE,2020-05-25T22:39:43Z,2020-05-25T23:06:11Z,2020-05-25T23:06:12Z,male,21,1,1,Australia,African,1,5,1,1,1,1,1,4,5,4,1,1,1,1,1,1,6,4,4,6,5,5,4,5,1,4,1,1,1,1,5,1,1,5,5,5,100 gecs,ringtone,0
TRUE,2020-05-26T00:29:39Z,2020-05-26T00:38:23Z,2020-05-26T00:38:24Z,female,18,1,1,Australia,Australian/Caucasian,3,4,2,5,4,4,3,2,1,4,4,4,4,2,4,5,5,5,6,4,4,6,5,2,4,6,1,6,6,6,4,2,2,4,5,5,Surfaces,24/7/365,0
TRUE,2020-05-26T03:40:26Z,2020-05-26T03:50:12Z,2020-05-26T03:50:13Z,female,19,1,2,Japan,Japanese,5,5,5,5,5,5,5,5,5,2,3,5,5,5,5,5,6,3,6,6,5,5,5,3,4,3,3,6,6,6,2,5,3,5,2,2,Kayden,You don't care anymore,0
TRUE,2020-05-26T06:37:22Z,2020-05-26T06:48:08Z,2020-05-26T06:48:08Z,female,18,1,1,Australia,Croatian,1,4,2,4,4,4,5,5,1,3,2,4,2,2,2,6,5,3,3,4,5,5,6,6,4,6,1,3,3,4,3,5,4,4,4,5,Oliver Dragojevic,Kad Mi Dođeš Ti,0
TRUE,2020-05-26T07:27:21Z,2020-05-26T07:38:24Z,2020-05-26T07:38:25Z,male,18,1,1,Australia,,1,5,4,4,4,4,3,4,5,5,4,4,4,4,3,5,4,3,3,2,4,3,5,5,3,3,1,1,1,1,2,4,4,5,4,4,Carpenters,Top of the World,0
TRUE,2020-05-26T07:56:59Z,2020-05-26T08:03:03Z,2020-05-26T08:03:03Z,female,18,1,1,Australia,-,1,4,4,5,5,5,1,5,5,5,2,5,5,2,2,3,5,4,6,1,4,1,1,6,1,4,1,4,1,4,1,3,2,4,2,1,,,0
TRUE,2020-05-26T08:03:01Z,2020-05-26T08:15:03Z,2020-05-26T08:15:03Z,female,18,1,1,"Australia, USA",Australian,1,4,2,4,2,3,2,4,3,2,3,4,4,4,4,5,5,4,4,1,4,1,4,4,5,5,1,1,5,1,2,5,4,4,4,2,,,0
TRUE,2020-05-26T08:49:48Z,2020-05-26T08:57:30Z,2020-05-26T08:57:30Z,female,24,5,1,Australia,Australian,2,5,1,2,1,4,1,5,5,2,1,4,4,1,1,5,6,6,2,2,3,5,4,5,6,4,1,4,6,4,2,4,4,2,3,1,Alec Benjamin,Must have been the wind,0
TRUE,2020-05-26T09:04:05Z,2020-05-26T09:11:50Z,2020-05-26T09:11:51Z,female,18,1,1,Australia,,1,4,2,2,4,2,3,4,5,4,2,2,2,2,2,6,4,4,4,2,2,2,2,2,4,2,1,5,4,3,2,4,4,5,4,4,,,0
TRUE,2020-05-26T09:31:25Z,2020-05-26T09:41:11Z,2020-05-26T09:41:12Z,male,18,1,1,Australia,Australian,1,4,2,2,4,2,1,4,4,2,1,1,1,1,1,6,4,3,3,4,3,3,4,2,1,5,1,5,5,5,2,5,4,4,3,3,,,0
TRUE,2020-05-26T09:31:47Z,2020-05-26T09:43:43Z,2020-05-26T09:43:44Z,female,18,1,1,Australia,,1,4,3,3,3,4,3,4,5,3,4,4,4,2,1,5,5,4,6,4,4,4,4,5,1,6,1,5,1,6,4,5,4,2,4,4,,,0
TRUE,2020-05-26T09:28:58Z,2020-05-26T09:46:07Z,2020-05-26T09:46:07Z,male,18,1,1,Australia,Asian,1,4,3,3,3,3,3,4,3,3,2,4,4,3,3,1,5,5,5,5,5,4,3,5,1,5,1,1,1,5,2,2,2,4,4,2,Day6,Zombie,0
TRUE,2020-05-26T09:51:15Z,2020-05-26T10:07:30Z,2020-05-26T10:07:30Z,male,19,1,1,Australia,N/A,1,4,2,2,2,2,2,3,5,5,2,2,2,2,2,5,5,4,6,4,5,5,3,2,1,5,5,5,1,4,2,4,1,4,3,2,Gorillaz,Feel Good,0
TRUE,2020-05-26T10:08:22Z,2020-05-26T10:23:56Z,2020-05-26T10:23:56Z,male,18,1,1,"Australia, UK",,1,4,1,3,2,2,2,5,5,5,1,4,1,2,1,4,4,2,3,4,1,5,2,3,5,3,2,5,2,2,5,1,3,4,1,5,Cigarettes after sex,K,0
TRUE,2020-05-26T10:27:17Z,2020-05-26T10:37:29Z,2020-05-26T10:37:30Z,female,21,1,1,Australia/Germany,Australian,3,4,4,5,5,4,2,5,5,5,2,4,4,2,1,4,5,6,5,4,4,5,2,5,4,6,1,6,6,6,1,4,1,4,4,1,Aurora,Exist for Love,0
TRUE,2020-05-26T10:32:38Z,2020-05-26T10:44:48Z,2020-05-26T10:44:49Z,female,22,1,1,Australia,,3,5,4,3,4,3,3,5,5,5,4,5,4,3,2,4,3,3,4,3,4,3,4,6,1,4,1,4,4,3,1,2,3,5,1,2,The Cinematic Orchestra,To Build a Home,0
TRUE,2020-05-26T10:55:46Z,2020-05-26T11:06:33Z,2020-05-26T11:06:34Z,male,18,1,1,Australia,Australian,1,5,2,2,4,3,2,4,2,2,2,2,2,2,2,1,4,3,2,2,4,4,3,4,1,1,1,4,2,4,2,2,2,5,2,1,David Bowie,Heroes,0
TRUE,2020-05-26T11:03:53Z,2020-05-26T11:15:54Z,2020-05-26T11:15:54Z,female,18,1,1,Australia,Australian,1,4,4,4,4,4,2,4,4,4,4,4,4,4,2,6,5,4,5,4,5,6,4,5,3,4,1,4,1,1,5,5,4,5,2,4,Natasha Bedingfield,Unwritten,0
TRUE,2020-05-26T11:16:01Z,2020-05-26T11:23:44Z,2020-05-26T11:23:44Z,female,19,1,1,Australia,Australian,1,4,2,2,4,4,1,5,2,2,3,4,4,4,2,4,5,2,4,4,3,1,1,5,5,1,1,1,1,4,4,4,4,5,2,2,The Cat Empire,Miserere,0
TRUE,2020-05-26T10:34:50Z,2020-05-26T11:32:32Z,2020-05-26T11:32:33Z,male,19,1,1,"Australia, United Kingdom",None,1,4,3,4,4,3,3,5,3,4,3,3,3,3,3,5,4,2,4,4,3,3,3,4,4,2,2,4,4,3,4,2,2,5,2,3,Coldplay,Midnight,0
TRUE,2020-05-26T11:34:33Z,2020-05-26T11:48:46Z,2020-05-26T11:48:46Z,female,18,1,1,Australia,Australian,1,4,2,4,5,2,1,5,5,5,2,4,2,2,2,3,6,1,6,1,3,1,4,5,1,1,1,6,1,4,1,1,2,5,1,2,Lennon Stella,Kissing Other People,0
TRUE,2020-05-26T11:50:17Z,2020-05-26T11:57:30Z,2020-05-26T11:57:31Z,female,20,1,1,Australia,Australian-Filipino,2,4,5,5,5,5,1,5,5,5,3,4,4,4,1,4,6,4,6,5,2,3,6,5,6,4,1,5,6,6,3,3,1,5,3,3,Noah Cyrus,Young and Sad,0
TRUE,2020-05-26T11:56:43Z,2020-05-26T12:08:06Z,2020-05-26T12:08:06Z,female,18,1,1,"Australia, the Netherlands",,1,4,3,4,4,4,1,5,2,2,2,3,3,3,2,6,6,5,3,4,5,5,4,3,4,6,6,5,1,4,4,4,4,4,4,4,San Sisco,On the line,0
TRUE,2020-05-26T12:05:31Z,2020-05-26T12:35:53Z,2020-05-26T12:35:54Z,female,18,1,1,Papua New Guinea,Pacific Islander,2,6,3,5,4,4,3,4,5,3,3,3,3,3,3,6,4,5,5,4,5,5,2,4,6,5,1,6,4,2,5,5,5,4,2,3,Bob Marley,Could You Be Loved,0
TRUE,2020-05-26T12:32:34Z,2020-05-26T12:38:49Z,2020-05-26T12:38:49Z,female,18,1,1,Australian,Australian,1,5,2,4,4,2,1,4,4,3,3,3,3,3,3,4,5,4,6,4,4,5,5,6,4,4,1,5,5,5,2,4,3,5,2,3,Nickleback,If Today Was Your Last Day,0
TRUE,2020-05-26T12:27:48Z,2020-05-26T12:43:49Z,2020-05-26T12:43:49Z,prefer not to say,68,5,2,"Albania, Ukrain, Serbia",IRA,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,6,1,1,1,1,1,1,1,5,5,5,5,5,get,fucked,0
TRUE,2020-05-26T12:44:29Z,2020-05-26T12:51:20Z,2020-05-26T12:51:21Z,prefer not to say,25,5,1,Algeria,Islam,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,fuck,off,0.125
TRUE,2020-05-26T14:15:45Z,2020-05-26T14:32:26Z,2020-05-26T14:32:27Z,male,21,5,1,"Australia, Ireland",Irish Australian,1,5,3,4,4,2,1,5,5,5,3,4,3,3,3,6,3,6,2,6,6,6,2,4,2,6,1,4,2,4,2,5,4,2,4,4,Zedd,Clarity ft. Foxes,0
TRUE,2020-05-26T14:50:34Z,2020-05-26T15:02:38Z,2020-05-26T15:02:39Z,female,18,5,1,Australia and Turkey,,1,4,4,2,3,4,4,4,3,2,4,4,3,4,2,4,5,4,5,5,3,5,4,5,5,4,1,5,4,5,2,4,3,3,3,3,ABBA,Angel eyes,0
TRUE,2020-05-26T14:59:06Z,2020-05-26T15:09:31Z,2020-05-26T15:09:31Z,female,20,1,1,Australia and Hong Kong,Chinese,3,4,4,2,4,2,3,4,3,3,4,4,4,4,3,6,6,4,6,4,5,4,3,3,4,1,5,5,5,4,2,3,4,4,4,3,,,0
TRUE,2020-05-26T15:10:52Z,2020-05-26T15:36:49Z,2020-05-26T15:36:49Z,female,43,5,1,Australia,Australian,2,6,5,5,5,5,3,4,5,3,4,4,4,4,4,4,6,2,4,3,1,4,5,5,5,4,1,4,4,5,4,4,4,4,1,2,Pharell Williams,Happy,0
TRUE,2020-05-26T15:33:25Z,2020-05-26T15:42:33Z,2020-05-26T15:42:34Z,male,18,1,1,Australia,,1,4,2,3,3,2,3,5,5,4,2,4,4,2,1,3,5,5,3,2,4,4,5,2,2,2,1,5,5,3,3,3,3,5,2,3,Luke Combs,When it Rains it Pours,0
TRUE,2020-05-26T15:42:02Z,2020-05-26T15:54:02Z,2020-05-26T15:54:02Z,female,18,1,1,Australia,,1,5,2,2,4,2,1,2,4,4,2,2,1,1,1,4,6,4,5,5,4,5,3,3,5,4,1,4,4,5,2,4,4,5,4,3,Chase Atlantic,Swim,0
TRUE,2020-05-26T16:03:44Z,2020-05-26T16:15:50Z,2020-05-26T16:15:50Z,female,19,1,2,Sri Lanka,Sinhalese/Tamil,6,4,3,3,4,4,3,5,3,2,4,3,4,4,3,4,6,4,5,4,1,4,5,4,1,5,1,1,6,5,4,2,4,4,4,3,Shaun,Way back home,0
TRUE,2020-05-26T16:12:10Z,2020-05-26T16:25:05Z,2020-05-26T16:25:05Z,male,20,1,2,malaysia,chinese,2,4,4,2,2,2,3,5,5,5,4,2,2,2,2,5,3,4,1,3,5,5,1,1,3,5,2,3,5,4,4,5,4,2,4,2,Wiz Khalifa,"Young, Wild and Free",0
TRUE,2020-05-26T16:29:23Z,2020-05-26T16:38:39Z,2020-05-26T16:38:40Z,female,18,1,1,Australia,Catholic,1,4,2,2,2,2,1,2,2,2,2,2,2,2,2,5,2,3,4,4,4,4,5,5,5,5,4,6,5,5,2,4,4,2,4,2,,,0
TRUE,2020-05-26T16:23:39Z,2020-05-26T16:45:12Z,2020-05-26T16:45:12Z,female,20,1,2,Australia,no,2,4,1,2,4,5,5,5,5,4,5,5,5,5,5,1,4,4,5,2,1,1,5,6,3,1,1,6,6,6,3,1,1,3,3,4,Yo-Yo Ma,"Cello Suite No. 1 in G Major, BWV 1007:I. Prélude",0
TRUE,2020-05-26T17:37:26Z,2020-05-26T17:54:32Z,2020-05-26T17:54:33Z,male,20,1,2,Hong Kong,Hongkongers,5,4,5,5,5,5,2,3,5,2,5,5,5,4,4,3,6,3,4,4,6,6,6,6,2,6,1,5,6,6,3,4,4,5,4,4,Taylor Swift,Any,0
TRUE,2020-05-26T19:23:04Z,2020-05-26T19:36:46Z,2020-05-26T19:36:46Z,male,20,1,2,Indian,Indian,6,4,5,2,2,5,1,2,2,5,5,5,5,5,5,4,5,3,5,2,5,1,5,2,5,5,5,1,5,5,2,2,2,5,4,2,namirin,Renai Circulation,0
TRUE,2020-05-26T20:18:25Z,2020-05-26T20:28:26Z,2020-05-26T20:28:26Z,male,18,5,1,Australia,anglo-saxon/caucasian,2,4,2,2,2,3,2,4,3,2,2,4,2,2,4,5,4,5,4,3,3,4,3,3,5,1,1,5,4,5,4,1,2,5,1,2,Simple Plan,Jet Lag,0
TRUE,2020-05-26T20:17:31Z,2020-05-26T20:31:17Z,2020-05-26T20:31:17Z,female,21,1,1,Australia,Hong Konger,1,4,4,2,4,5,4,5,3,2,4,4,4,4,4,3,6,4,4,4,4,2,3,6,4,5,1,4,4,4,2,2,4,3,4,4,Bruno Major,Easily,0
TRUE,2020-05-26T19:19:36Z,2020-05-27T00:29:43Z,2020-05-27T00:29:44Z,male,2,1,2,australia,,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,Taylor swift,Style,0
TRUE,2020-05-27T00:35:53Z,2020-05-27T00:44:33Z,2020-05-27T00:44:33Z,male,18,1,1,Australi,European descent?,4,6,2,2,2,2,2,3,3,4,1,2,2,2,2,5,6,4,5,5,6,5,5,4,3,4,2,6,4,5,2,5,4,4,4,4,Frank Ocean,Ivy,0
TRUE,2020-05-27T05:35:32Z,2020-05-27T05:45:00Z,2020-05-27T05:45:00Z,female,19,1,1,Malaysia,,1,4,2,3,3,3,3,4,1,1,3,4,4,3,3,4,5,4,4,4,5,4,5,4,1,5,1,5,5,5,1,3,2,5,2,3,,,0
TRUE,2020-05-27T07:42:46Z,2020-05-27T07:53:31Z,2020-05-27T07:53:31Z,female,18,1,1,Australia,,1,4,1,3,2,2,1,4,2,1,2,4,4,3,1,6,5,1,1,4,4,2,1,3,3,1,1,3,1,4,2,4,2,4,4,3,I don't have a particular artist just listen to a playlist of my favourite songs or upbeat songs,,0
TRUE,2020-05-27T12:34:53Z,2020-05-27T12:42:22Z,2020-05-27T12:42:23Z,female,18,1,1,Australia,Caucasian,1,5,2,4,5,2,4,5,5,5,2,2,3,2,2,4,5,1,6,5,5,5,5,4,5,3,1,5,5,5,2,4,2,5,2,2,,,0
FALSE,2020-05-20T12:50:17Z,2020-05-20T12:52:05Z,2020-05-27T12:52:17Z,female,17,5,1,Australia and United Kingdom,White? Australian/British,1,5,1,1,4,1,1,5,5,4,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.4375
TRUE,2020-05-27T13:37:25Z,2020-05-27T13:50:35Z,2020-05-27T13:50:36Z,female,17,1,1,Australia,Australian,1,4,1,1,4,4,1,4,4,1,4,4,1,1,1,4,6,6,4,4,4,4,6,5,5,6,1,6,5,1,3,3,4,2,1,3,Salt 'n' Peppa,Shoop,0
TRUE,2020-05-27T15:24:59Z,2020-05-27T16:06:10Z,2020-05-27T16:06:11Z,female,18,1,1,Australia,South Korean,1,4,4,4,4,4,1,5,3,2,5,5,5,4,5,1,4,5,5,5,6,5,2,2,1,6,4,2,1,5,1,2,3,1,2,2,IU,Eight,0
